"","Value","Std.Error","p.value","spp","site"
"1",-0.0690377354906056,0.130124722392462,0.598663713974335,"AF","W1"
"2",-0.00371586926975512,0.0780522292413373,0.962083991533417,"AF","O3"
"3",0.0030505025186508,0.19525605154713,0.987875940780631,"AF","Bieb"
"4",0.0998457944590135,0.323621019492834,0.75904481614759,"AF","Auba"
